id_tubarao,tempo,lat,lon,ssha,chlor_a,comportamento,p_forrageio,velocidade,nivel_fome
29,2024-01-02 20:00:00,8.073669,60.670185,-0.6675,0.012956,forrageando,0.4903,143.81,0.45
29,2024-01-02 20:05:00,8.070385,60.672702,-0.7464,0.012956,transitando,0.2863,257.94,0.455
29,2024-01-02 20:10:00,8.080662,60.667845,-0.6675,0.012956,transitando,0.4142,191.34,0.46
29,2024-01-02 20:15:00,8.090579,60.668529,-0.5993,0.012956,transitando,0.3274,245.57,0.465
29,2024-01-02 20:20:00,8.080779,60.664642,-0.6675,0.012956,transitando,0.3393,300.35,0.47
29,2024-01-02 20:25:00,8.07003,60.661971,-0.6675,0.012956,busca,0.4032,229.7,0.475
29,2024-01-02 20:30:00,8.078133,60.66786,-0.6675,0.012956,busca,0.337,271.03,0.48
29,2024-01-02 20:35:00,8.086649,60.656151,-0.5993,0.012956,busca,0.3603,221.91,0.485
29,2024-01-02 20:40:00,8.085454,60.647725,-0.5993,0.012956,busca,0.3839,167.35,0.49
29,2024-01-02 20:45:00,8.087591,60.652733,-0.5993,0.012956,transitando,0.3329,289.13,0.495
29,2024-01-02 20:50:00,8.098623,60.65988,-0.5993,0.012956,transitando,0.485,202.49,0.5
29,2024-01-02 20:55:00,8.095919,60.669622,-0.5993,0.012956,transitando,0.3782,180.81,0.505
29,2024-01-02 21:00:00,8.087882,60.66945,-0.6675,0.012956,transitando,0.2258,301.87,0.51
29,2024-01-02 21:05:00,8.094417,60.656528,-0.5993,0.012956,transitando,0.3242,264.56,0.515
29,2024-01-02 21:10:00,8.088386,60.668257,-0.5993,0.012956,transitando,0.343,221.73,0.52
29,2024-01-02 21:15:00,8.083333,60.677611,-0.6675,0.012956,busca,0.3689,132.34,0.525
29,2024-01-02 21:20:00,8.08674,60.679345,-0.6675,0.012956,busca,0.425,116.81,0.53
29,2024-01-02 21:25:00,8.091514,60.675683,-0.6675,0.012956,busca,0.4955,125.74,0.535
29,2024-01-02 21:30:00,8.090239,60.678863,-0.6675,0.012956,busca,0.4429,228.75,0.54
29,2024-01-02 21:35:00,8.089067,60.670611,-0.6675,0.012956,forrageando,0.5208,74.68,0.55
29,2024-01-02 21:40:00,8.090107,60.666433,-0.5993,0.012956,forrageando,0.3088,272.04,0.56
29,2024-01-02 21:45:00,8.07536,60.674761,-0.6675,0.012956,forrageando,0.5302,82.28,0.57
29,2024-01-02 21:50:00,8.071614,60.678034,-0.7464,0.012956,forrageando,0.4314,222.2,0.37
29,2024-01-02 21:55:00,8.069387,60.689045,-0.7464,0.012956,forrageando,0.4384,207.49,0.38
29,2024-01-02 22:00:00,8.06954,60.697665,-0.7464,0.012956,forrageando,0.4214,190.68,0.39
29,2024-01-02 22:05:00,8.058456,60.702755,-0.749,0.012956,busca,0.4133,134.33,0.395
29,2024-01-02 22:10:00,8.055746,60.704679,-0.749,0.012956,busca,0.4707,172.2,0.4
29,2024-01-02 22:15:00,8.047913,60.708268,-0.749,0.012956,busca,0.2708,242.58,0.405
29,2024-01-02 22:20:00,8.045433,60.6991,-0.749,0.012956,transitando,0.3495,223.11,0.41
29,2024-01-02 22:25:00,8.055922,60.703026,-0.749,0.012956,transitando,0.3015,270.18,0.415
29,2024-01-02 22:30:00,8.054993,60.688753,-0.749,0.012956,transitando,0.5111,89.54,0.42
29,2024-01-02 22:35:00,8.053301,60.684841,-0.749,0.012956,transitando,0.3165,244.67,0.425
29,2024-01-02 22:40:00,8.065638,60.684574,-0.7464,0.012956,busca,0.3513,112.35,0.43
29,2024-01-02 22:45:00,8.061067,60.687015,-0.7464,0.012956,transitando,0.2872,295.61,0.435
29,2024-01-02 22:50:00,8.071903,60.687739,-0.7464,0.012956,transitando,0.5718,69.41,0.44
29,2024-01-02 22:55:00,8.07405,60.685116,-0.7464,0.012956,transitando,0.3815,112.74,0.445
29,2024-01-02 23:00:00,8.073405,60.689271,-0.7464,0.012956,transitando,0.4136,220.87,0.45
29,2024-01-02 23:05:00,8.065625,60.681137,-0.7464,0.012956,busca,0.3627,232.52,0.455
29,2024-01-02 23:10:00,8.055449,60.683813,-0.749,0.012956,transitando,0.3446,229.7,0.46
29,2024-01-02 23:15:00,8.065743,60.689094,-0.7464,0.012956,transitando,0.3369,270.69,0.465
29,2024-01-02 23:20:00,8.075027,60.692156,-0.7464,0.012956,busca,0.3582,132.58,0.47
29,2024-01-02 23:25:00,8.072605,60.695535,-0.7464,0.012956,busca,0.4775,206.51,0.475
29,2024-01-02 23:30:00,8.067539,60.70395,-0.7464,0.012956,forrageando,0.5658,72.39,0.485
29,2024-01-02 23:35:00,8.068705,60.705836,-0.7464,0.012956,busca,0.4448,188.08,0.49
29,2024-01-02 23:40:00,8.066419,60.710372,-0.7464,0.012956,transitando,0.3283,216.23,0.495
29,2024-01-02 23:45:00,8.071677,60.71862,-0.7464,0.012956,transitando,0.4935,185.72,0.5
29,2024-01-02 23:50:00,8.064576,60.71539,-0.7464,0.012956,transitando,0.4304,125.13,0.505
29,2024-01-02 23:55:00,8.068775,60.711737,-0.7464,0.012956,transitando,0.4234,186.23,0.51
30,2024-01-02 00:00:00,76.056149,113.994399,0.3938,0.056908,busca,0.4999,128.95,0.81
30,2024-01-02 00:05:00,76.058109,114.01588,0.3938,0.056908,busca,0.3867,168.41,0.815
30,2024-01-02 00:10:00,76.066206,114.008972,0.3938,0.056908,forrageando,0.5516,98.43,0.825
30,2024-01-02 00:15:00,76.063297,114.019151,0.3938,0.056908,forrageando,0.5107,68.73,0.835
30,2024-01-02 00:20:00,76.063045,114.013741,0.3938,0.056908,busca,0.4097,194.61,0.84
30,2024-01-02 00:25:00,76.061148,113.97918,0.4128,0.013574,busca,0.4598,139.3,0.845
30,2024-01-02 00:30:00,76.058479,114.008609,0.3938,0.056908,busca,0.3578,110.81,0.85
30,2024-01-02 00:35:00,76.060696,113.988497,0.4128,0.013574,forrageando,0.5052,66.95,0.86
30,2024-01-02 00:40:00,76.062045,113.985055,0.4128,0.013574,forrageando,0.5223,66.1,0.87
30,2024-01-02 00:45:00,76.059788,113.993088,0.3938,0.056908,forrageando,0.56,46.33,0.88
30,2024-01-02 00:50:00,76.059364,113.988373,0.4128,0.013574,forrageando,0.6006,70.25,0.89
30,2024-01-02 00:55:00,76.056783,113.988615,0.4128,0.013574,forrageando,0.5653,39.3,0.69
30,2024-01-02 01:00:00,76.057511,113.989259,0.4128,0.013574,busca,0.4951,152.07,0.695
30,2024-01-02 01:05:00,76.057909,114.017776,0.3938,0.056908,forrageando,0.5246,69.2,0.705
30,2024-01-02 01:10:00,76.05753,114.013907,0.3938,0.056908,transitando,0.3468,312.4,0.71
30,2024-01-02 01:15:00,76.050138,114.057408,0.4052,0.056908,busca,0.463,227.0,0.715
30,2024-01-02 01:20:00,76.053318,114.097038,0.4052,0.056908,busca,0.5819,69.76,0.72
30,2024-01-02 01:25:00,76.051604,114.088924,0.4052,0.056908,busca,0.3814,222.43,0.725
30,2024-01-02 01:30:00,76.04596,114.120863,0.3722,0.056908,busca,0.424,175.81,0.73
30,2024-01-02 01:35:00,76.052358,114.127222,0.3722,0.056908,busca,0.4045,243.29,0.735
30,2024-01-02 01:40:00,76.044392,114.100358,0.4052,0.056908,forrageando,0.5449,49.86,0.745
30,2024-01-02 01:45:00,76.043173,114.100574,0.4052,0.056908,forrageando,0.6444,87.49,0.755
30,2024-01-02 01:50:00,76.044391,114.09901,0.4052,0.056908,busca,0.4737,107.68,0.76
30,2024-01-02 01:55:00,76.046857,114.087053,0.4052,0.056908,forrageando,0.5611,94.91,0.56
30,2024-01-02 02:00:00,76.044043,114.105913,0.4052,0.056908,forrageando,0.4793,135.24,0.57
30,2024-01-02 02:05:00,76.042672,114.085199,0.4052,0.056908,forrageando,0.4792,207.68,0.58
30,2024-01-02 02:10:00,76.046913,114.076316,0.4052,0.056908,busca,0.4244,231.55,0.585
30,2024-01-02 02:15:00,76.045292,114.108617,0.4052,0.056908,forrageando,0.6166,59.28,0.595
30,2024-01-02 02:20:00,76.042152,114.100469,0.4052,0.056908,busca,0.4555,135.64,0.6
30,2024-01-02 02:25:00,76.04316,114.127847,0.3722,0.056908,busca,0.4414,226.43,0.605
30,2024-01-02 02:30:00,76.051737,114.092241,0.4052,0.056908,busca,0.5584,46.85,0.61
30,2024-01-02 02:35:00,76.050499,114.09044,0.4052,0.056908,busca,0.4688,190.61,0.615
30,2024-01-02 02:40:00,76.052517,114.107937,0.4052,0.056908,busca,0.3663,189.62,0.62
30,2024-01-02 02:45:00,76.046228,114.131089,0.3722,0.056908,forrageando,0.5469,67.46,0.63
30,2024-01-02 02:50:00,76.043096,114.123248,0.3722,0.056908,forrageando,0.6148,75.7,0.43
30,2024-01-02 02:55:00,76.042865,114.129783,0.3722,0.056908,busca,0.3848,132.05,0.435
30,2024-01-02 03:00:00,76.04609,114.142819,0.3722,0.056908,forrageando,0.5062,46.11,0.445
30,2024-01-02 03:05:00,76.044141,114.136308,0.3722,0.056908,forrageando,0.4342,188.85,0.455
30,2024-01-02 03:10:00,76.039897,114.137936,0.3722,0.056908,forrageando,0.5895,45.53,0.465
30,2024-01-02 03:15:00,76.040195,114.145975,0.3722,0.056908,forrageando,0.4381,172.68,0.475
30,2024-01-02 03:20:00,76.039054,114.164217,-0.1675,0.056908,forrageando,0.6052,57.7,0.485
30,2024-01-02 03:25:00,76.037242,114.163905,-0.1675,0.056908,forrageando,0.5996,34.65,0.495
30,2024-01-02 03:30:00,76.035653,114.159061,0.3722,0.056908,forrageando,0.5275,77.83,0.505
30,2024-01-02 03:35:00,76.037831,114.157513,0.3722,0.056908,forrageando,0.6408,44.68,0.515
30,2024-01-02 03:40:00,76.036184,114.155244,0.3722,0.056908,forrageando,0.5969,51.97,0.315
30,2024-01-02 03:45:00,76.038142,114.150472,0.3722,0.056908,forrageando,0.5517,90.09,0.325
30,2024-01-02 03:50:00,76.039715,114.17423,-0.1675,0.056908,forrageando,0.4754,108.07,0.335
30,2024-01-02 03:55:00,76.033137,114.162804,-0.1675,0.056908,busca,0.4824,116.22,0.34
30,2024-01-02 04:00:00,76.027045,114.16442,-0.1675,0.056908,busca,0.5507,44.68,0.345
30,2024-01-02 04:05:00,76.029095,114.158533,-0.1675,0.056908,busca,0.4968,210.22,0.35
30,2024-01-02 04:10:00,76.025796,114.142817,0.3722,0.056908,busca,0.4494,246.71,0.355
30,2024-01-02 04:15:00,76.030197,114.097912,0.4052,0.056908,busca,0.4974,123.04,0.36
30,2024-01-02 04:20:00,76.030134,114.11189,0.3722,0.056908,forrageando,0.6268,71.81,0.37
30,2024-01-02 04:25:00,76.029808,114.095121,0.4052,0.056908,forrageando,0.4312,242.87,0.38
30,2024-01-02 04:30:00,76.03891,114.048403,0.4052,0.056908,forrageando,0.502,90.0,0.39
30,2024-01-02 04:35:00,76.041473,114.028393,0.3938,0.056908,forrageando,0.4446,123.71,0.4
30,2024-01-02 04:40:00,76.04535,114.028796,0.3938,0.056908,busca,0.4748,199.21,0.405
30,2024-01-02 04:45:00,76.051371,114.012085,0.3938,0.056908,busca,0.4883,144.49,0.41
30,2024-01-02 04:50:00,76.049714,113.99908,0.3938,0.056908,busca,0.4881,143.36,0.415
30,2024-01-02 04:55:00,76.046111,114.029002,0.3938,0.056908,forrageando,0.5288,85.72,0.425
30,2024-01-02 05:00:00,76.043131,114.027493,0.3938,0.056908,forrageando,0.7116,57.61,0.435
30,2024-01-02 05:05:00,76.041285,114.018851,0.3938,0.056908,forrageando,0.5819,60.24,0.445
30,2024-01-02 05:10:00,76.040607,114.031072,0.3938,0.056908,forrageando,0.5494,96.52,0.455
30,2024-01-02 05:15:00,76.039159,114.024484,0.3938,0.056908,forrageando,0.5697,92.25,0.465
30,2024-01-02 05:20:00,76.043283,114.028742,0.3938,0.056908,busca,0.4907,114.29,0.47
30,2024-01-02 05:25:00,76.040756,114.016455,0.3938,0.056908,forrageando,0.5441,37.62,0.48
30,2024-01-02 05:30:00,76.041369,114.022505,0.3938,0.056908,forrageando,0.66,90.3,0.49
30,2024-01-02 05:35:00,76.040805,114.009112,0.3938,0.056908,forrageando,0.5406,55.64,0.5
30,2024-01-02 05:40:00,76.041361,114.014669,0.3938,0.056908,forrageando,0.5826,66.2,0.3
30,2024-01-02 05:45:00,76.041112,114.021334,0.3938,0.056908,forrageando,0.3334,233.15,0.31
30,2024-01-02 05:50:00,76.050136,114.074469,0.4052,0.056908,busca,0.3795,198.23,0.315
30,2024-01-02 05:55:00,76.059972,114.067693,0.4052,0.056908,forrageando,0.6223,57.82,0.325
30,2024-01-02 06:00:00,76.059049,114.052502,0.4052,0.056908,forrageando,0.533,59.49,0.125
30,2024-01-02 06:05:00,76.057732,114.066263,0.4052,0.056908,forrageando,0.4983,139.77,0.135
30,2024-01-02 06:10:00,76.055341,114.059572,0.4052,0.056908,forrageando,0.5714,84.48,0.145
30,2024-01-02 06:15:00,76.051607,114.042897,0.4052,0.056908,forrageando,0.5489,89.6,0.155
30,2024-01-02 06:20:00,76.053249,114.057937,0.4052,0.056908,forrageando,0.6633,78.23,0.0
30,2024-01-02 06:25:00,76.052477,114.040762,0.4052,0.056908,forrageando,0.5466,66.72,0.01
30,2024-01-02 06:30:00,76.051557,114.042039,0.4052,0.056908,busca,0.453,191.18,0.015
30,2024-01-02 06:35:00,76.058421,114.046953,0.4052,0.056908,busca,0.4471,179.07,0.02
30,2024-01-02 06:40:00,76.065366,114.059017,0.4052,0.056908,busca,0.5602,97.46,0.025
30,2024-01-02 06:45:00,76.062487,114.071324,0.4052,0.056908,forrageando,0.596,72.55,0.035
30,2024-01-02 06:50:00,76.06122,114.05196,0.4052,0.056908,forrageando,0.4251,242.54,0.045
30,2024-01-02 06:55:00,76.06511,114.046409,0.4052,0.056908,busca,0.4606,224.05,0.05
30,2024-01-02 07:00:00,76.067375,114.019407,0.3938,0.056908,forrageando,0.5071,75.36,0.06
30,2024-01-02 07:05:00,76.068415,114.022702,0.3938,0.056908,busca,0.4974,202.45,0.065
30,2024-01-02 07:10:00,76.062267,113.994452,0.3938,0.056908,busca,0.4271,211.86,0.07
30,2024-01-02 07:15:00,76.052853,113.966032,0.3364,0.013574,busca,0.4474,208.87,0.075
30,2024-01-02 07:20:00,76.049278,113.931068,0.3364,0.013574,forrageando,0.6088,86.18,0.085
30,2024-01-02 07:25:00,76.053786,113.941595,0.3364,0.013574,forrageando,0.5134,64.31,0.095
30,2024-01-02 07:30:00,76.052652,113.955418,0.3364,0.013574,forrageando,0.588,90.94,0.105
30,2024-01-02 07:35:00,76.05786,113.956769,0.3364,0.013574,busca,0.3837,197.07,0.11
30,2024-01-02 07:40:00,76.058286,113.99279,0.4128,0.013574,busca,0.3829,136.98,0.115
30,2024-01-02 07:45:00,76.056407,114.023601,0.3938,0.056908,busca,0.5519,68.87,0.12
30,2024-01-02 07:50:00,76.054409,114.026884,0.3938,0.056908,forrageando,0.6036,70.01,0.0
30,2024-01-02 07:55:00,76.051656,114.035036,0.3938,0.056908,busca,0.4501,221.1,0.005
30,2024-01-02 08:00:00,76.059549,114.0319,0.3938,0.056908,busca,0.5414,62.2,0.01
30,2024-01-02 08:05:00,76.057393,114.036256,0.4052,0.056908,busca,0.5055,71.85,0.015
30,2024-01-02 08:10:00,76.054272,114.043778,0.4052,0.056908,busca,0.4162,191.19,0.02
30,2024-01-02 08:15:00,76.046504,114.02336,0.3938,0.056908,busca,0.4198,225.03,0.025
30,2024-01-02 08:20:00,76.042563,114.044724,0.4052,0.056908,busca,0.4897,127.52,0.03
30,2024-01-02 08:25:00,76.049234,114.05638,0.4052,0.056908,forrageando,0.5235,99.49,0.0
30,2024-01-02 08:30:00,76.047525,114.066759,0.4052,0.056908,forrageando,0.5701,39.36,0.0
30,2024-01-02 08:35:00,76.048662,114.066015,0.4052,0.056908,busca,0.4745,200.08,0.005
30,2024-01-02 08:40:00,76.045539,114.10053,0.4052,0.056908,busca,0.4526,111.81,0.01
30,2024-01-02 08:45:00,76.05121,114.089341,0.4052,0.056908,busca,0.5814,52.79,0.015
30,2024-01-02 08:50:00,76.048836,114.090002,0.4052,0.056908,forrageando,0.5121,50.79,0.025
30,2024-01-02 08:55:00,76.048718,114.084019,0.4052,0.056908,forrageando,0.396,172.48,0.035
30,2024-01-02 09:00:00,76.044223,114.126929,0.3722,0.056908,busca,0.4679,240.8,0.04
30,2024-01-02 09:05:00,76.05277,114.158588,0.3722,0.056908,transitando,0.3094,230.3,0.045
30,2024-01-02 09:10:00,76.044534,114.177313,-0.1675,0.056908,transitando,0.5328,80.38,0.05
30,2024-01-02 09:15:00,76.047747,114.173881,-0.1675,0.056908,busca,0.4158,206.69,0.055
30,2024-01-02 09:20:00,76.05279,114.137856,0.3722,0.056908,busca,0.5532,41.72,0.06
30,2024-01-02 09:25:00,76.052572,114.143274,0.3722,0.056908,busca,0.4217,121.09,0.065
30,2024-01-02 09:30:00,76.05728,114.165256,0.3722,0.056908,busca,0.4079,137.5,0.07
30,2024-01-02 09:35:00,76.054635,114.156709,0.3722,0.056908,busca,0.497,155.13,0.075
30,2024-01-02 09:40:00,76.058824,114.157894,0.3722,0.056908,busca,0.3951,235.35,0.08
30,2024-01-02 09:45:00,76.054001,114.131762,0.3722,0.056908,forrageando,0.5866,38.55,0.09
30,2024-01-02 09:50:00,76.055075,114.130865,0.3722,0.056908,busca,0.3978,160.78,0.095
30,2024-01-02 09:55:00,76.050583,114.162677,0.3722,0.056908,busca,0.3928,125.31,0.1
30,2024-01-02 10:00:00,76.051111,114.141531,0.3722,0.056908,busca,0.3987,116.33,0.105
30,2024-01-02 10:05:00,76.051292,114.126743,0.3722,0.056908,busca,0.3544,244.93,0.11
30,2024-01-02 10:10:00,76.057083,114.094626,0.4052,0.056908,busca,0.41,152.54,0.115
30,2024-01-02 10:15:00,76.063108,114.115948,0.4052,0.056908,busca,0.2819,253.95,0.12
30,2024-01-02 10:20:00,76.072296,114.122865,0.4052,0.056908,busca,0.392,230.51,0.125
30,2024-01-02 10:25:00,76.083447,114.143977,0.3722,0.056908,transitando,0.3369,309.62,0.13
30,2024-01-02 10:30:00,76.075749,114.199194,-0.1675,0.056908,transitando,0.305,251.24,0.135
30,2024-01-02 10:35:00,76.074801,114.251829,-0.1675,0.14375,transitando,0.3121,220.73,0.14
30,2024-01-02 10:40:00,76.079968,114.292714,-0.1883,0.011041,busca,0.3728,208.05,0.145
30,2024-01-02 10:45:00,76.089711,114.295673,-0.1883,0.011041,transitando,0.3204,278.73,0.15
30,2024-01-02 10:50:00,76.101175,114.257651,-0.1675,0.14375,transitando,0.3013,247.74,0.155
30,2024-01-02 10:55:00,76.094987,114.216675,-0.1675,0.14375,busca,0.4202,106.62,0.16
30,2024-01-02 11:00:00,76.094027,114.240035,-0.1675,0.14375,transitando,0.2522,287.12,0.165
30,2024-01-02 11:05:00,76.083062,114.211112,-0.1675,0.14375,transitando,0.4259,169.24,0.17
30,2024-01-02 11:10:00,76.07683,114.213159,-0.1675,0.14375,transitando,0.2595,297.63,0.175
30,2024-01-02 11:15:00,76.065052,114.238708,-0.1675,0.14375,transitando,0.3584,224.58,0.18
30,2024-01-02 11:20:00,76.055687,114.269341,-0.1883,0.011041,transitando,0.4339,133.26,0.185
30,2024-01-02 11:25:00,76.05044,114.264362,-0.1883,0.011041,transitando,0.3053,318.69,0.19
30,2024-01-02 11:30:00,76.064234,114.294692,-0.1883,0.011041,transitando,0.3465,244.99,0.195
30,2024-01-02 11:35:00,76.073677,114.295473,-0.1883,0.011041,transitando,0.2298,216.34,0.2
30,2024-01-02 11:40:00,76.080333,114.261293,-0.1675,0.14375,transitando,0.3468,308.16,0.205
30,2024-01-02 11:45:00,76.074054,114.212133,-0.1675,0.14375,transitando,0.5578,58.78,0.21
30,2024-01-02 11:50:00,76.075091,114.203582,-0.1675,0.14375,transitando,0.3167,223.68,0.215
30,2024-01-02 11:55:00,76.084016,114.19951,-0.1675,0.056908,busca,0.357,188.43,0.22
30,2024-01-02 12:00:00,76.086052,114.216812,-0.1675,0.14375,transitando,0.2574,305.93,0.225
30,2024-01-02 12:05:00,76.075485,114.198771,-0.1675,0.056908,transitando,0.4219,208.09,0.23
30,2024-01-02 12:10:00,76.073404,114.158896,0.3722,0.056908,transitando,0.3587,160.64,0.235
30,2024-01-02 12:15:00,76.064774,114.159005,0.3722,0.056908,transitando,0.318,250.05,0.24
30,2024-01-02 12:20:00,76.063394,114.210248,-0.1675,0.14375,transitando,0.4695,187.7,0.245
30,2024-01-02 12:25:00,76.068915,114.238383,-0.1675,0.14375,transitando,0.4077,235.59,0.25
30,2024-01-02 12:30:00,76.078029,114.257509,-0.1675,0.14375,busca,0.4036,167.33,0.255
30,2024-01-02 12:35:00,76.076612,114.289196,-0.1883,0.011041,busca,0.3619,120.78,0.26
30,2024-01-02 12:40:00,76.078426,114.265693,-0.1883,0.011041,busca,0.3716,150.73,0.265
30,2024-01-02 12:45:00,76.082066,114.272649,-0.1883,0.011041,busca,0.2545,215.53,0.27
30,2024-01-02 12:50:00,76.080835,114.29597,-0.1883,0.011041,busca,0.3775,235.28,0.275
30,2024-01-02 12:55:00,76.072889,114.27685,-0.1883,0.011041,transitando,0.3119,266.97,0.28
30,2024-01-02 13:00:00,76.060268,114.267199,-0.1883,0.011041,busca,0.4415,126.27,0.285
30,2024-01-02 13:05:00,76.056049,114.272693,-0.1883,0.011041,busca,0.4759,212.99,0.29
30,2024-01-02 13:10:00,76.065277,114.279413,-0.1883,0.011041,transitando,0.3315,232.88,0.295
30,2024-01-02 13:15:00,76.067113,114.233888,-0.1675,0.14375,transitando,0.3934,225.0,0.3
30,2024-01-02 13:20:00,76.069503,114.281238,-0.1883,0.011041,transitando,0.3392,269.58,0.305
30,2024-01-02 13:25:00,76.076161,114.31331,-0.1883,0.011041,transitando,0.3853,110.81,0.31
30,2024-01-02 13:30:00,76.076926,114.296771,-0.1883,0.011041,busca,0.4749,119.61,0.315
30,2024-01-02 13:35:00,76.076223,114.270912,-0.1883,0.011041,busca,0.4174,201.24,0.32
30,2024-01-02 13:40:00,76.085094,114.251639,-0.1675,0.14375,busca,0.3607,228.66,0.325
30,2024-01-02 13:45:00,76.081027,114.266098,-0.1883,0.011041,busca,0.3865,131.66,0.33
30,2024-01-02 13:50:00,76.078885,114.24656,-0.1675,0.14375,transitando,0.3248,234.89,0.335
30,2024-01-02 13:55:00,76.084439,114.281941,-0.1883,0.011041,transitando,0.3421,256.73,0.34
30,2024-01-02 14:00:00,76.082405,114.232013,-0.1675,0.14375,transitando,0.3103,288.69,0.345
30,2024-01-02 14:05:00,76.088217,114.281303,-0.1883,0.011041,busca,0.3963,170.23,0.35
30,2024-01-02 14:10:00,76.092064,114.277696,-0.1883,0.011041,busca,0.2748,263.7,0.355
30,2024-01-02 14:15:00,76.085297,114.291872,-0.1883,0.011041,transitando,0.2987,233.42,0.36
30,2024-01-02 14:20:00,76.074558,114.286092,-0.1883,0.011041,transitando,0.2667,228.3,0.365
30,2024-01-02 14:25:00,76.07379,114.334738,-0.1883,0.011041,transitando,0.2994,239.09,0.37
30,2024-01-02 14:30:00,76.078976,114.293836,-0.1883,0.011041,busca,0.3861,115.56,0.375
30,2024-01-02 14:35:00,76.076948,114.312398,-0.1883,0.011041,transitando,0.2957,294.48,0.38
30,2024-01-02 14:40:00,76.082532,114.363303,-0.1883,0.011041,transitando,0.3444,271.41,0.385
30,2024-01-02 14:45:00,76.071881,114.355409,-0.1883,0.011041,transitando,0.2058,246.42,0.39
30,2024-01-02 14:50:00,76.075494,114.311778,-0.1883,0.011041,transitando,0.3435,278.54,0.395
30,2024-01-02 14:55:00,76.068603,114.264478,-0.1883,0.011041,busca,0.4961,182.79,0.4
30,2024-01-02 15:00:00,76.065505,114.281079,-0.1883,0.011041,busca,0.2644,288.09,0.405
30,2024-01-02 15:05:00,76.057411,114.240586,-0.1675,0.14375,busca,0.352,141.92,0.41
30,2024-01-02 15:10:00,76.051485,114.224459,-0.1675,0.14375,busca,0.4513,135.55,0.415
30,2024-01-02 15:15:00,76.049723,114.251903,-0.1675,0.14375,transitando,0.3162,270.18,0.42
30,2024-01-02 15:20:00,76.037953,114.221452,-0.1675,0.14375,transitando,0.3385,297.84,0.425
30,2024-01-02 15:25:00,76.029293,114.253089,-0.1675,0.14375,transitando,0.283,302.78,0.43
30,2024-01-02 15:30:00,76.027685,114.319555,-0.1883,0.011041,transitando,0.3249,273.31,0.435
30,2024-01-02 15:35:00,76.026615,114.3639,-0.1883,0.011041,transitando,0.3344,316.9,0.44
30,2024-01-02 15:40:00,76.019282,114.304893,-0.1883,0.011041,transitando,0.2272,317.24,0.445
30,2024-01-02 15:45:00,76.014709,114.24449,-0.1675,0.14375,busca,0.4075,169.38,0.45
30,2024-01-02 15:50:00,76.0068,114.244971,-0.1675,0.14375,transitando,0.245,274.27,0.455
30,2024-01-02 15:55:00,75.998486,114.269475,-0.1883,0.011041,transitando,0.3705,191.47,0.46
30,2024-01-02 16:00:00,75.998982,114.301567,-0.1883,0.011041,transitando,0.2491,215.19,0.465
30,2024-01-02 16:05:00,76.007916,114.284526,-0.1883,0.011041,busca,0.441,145.79,0.47
30,2024-01-02 16:10:00,76.009409,114.296696,-0.1883,0.011041,transitando,0.3317,229.17,0.475
30,2024-01-02 16:15:00,76.016312,114.337463,-0.1883,0.011041,transitando,0.2952,279.01,0.48
30,2024-01-02 16:20:00,76.027286,114.296315,-0.1883,0.011041,transitando,0.2652,232.95,0.485
30,2024-01-02 16:25:00,76.017639,114.288591,-0.1883,0.011041,transitando,0.2411,258.98,0.49
30,2024-01-02 16:30:00,76.006993,114.279653,-0.1883,0.011041,transitando,0.2509,256.48,0.495
30,2024-01-02 16:35:00,76.001034,114.319683,-0.1883,0.011041,transitando,0.3367,300.43,0.5
30,2024-01-02 16:40:00,75.996518,114.27023,-0.1883,0.011041,transitando,0.2244,253.69,0.505
30,2024-01-02 16:45:00,76.001226,114.306214,-0.1883,0.011041,transitando,0.2882,280.74,0.51
30,2024-01-02 16:50:00,75.992141,114.258846,-0.1883,0.011041,transitando,0.3603,133.64,0.515
30,2024-01-02 16:55:00,75.987687,114.276621,-0.1883,0.011041,transitando,0.3408,319.12,0.52
30,2024-01-02 17:00:00,75.998209,114.321663,-0.1883,0.011041,transitando,0.304,267.56,0.525
30,2024-01-02 17:05:00,75.995376,114.26653,-0.1883,0.011041,transitando,0.231,237.17,0.53
30,2024-01-02 17:10:00,75.990794,114.225276,-0.1675,0.14375,busca,0.4227,113.16,0.535
30,2024-01-02 17:15:00,75.995663,114.208099,-0.1675,0.14375,transitando,0.3406,262.79,0.54
30,2024-01-02 17:20:00,75.986747,114.182023,-0.1675,0.14375,transitando,0.3388,300.67,0.545
30,2024-01-02 17:25:00,76.000127,114.179409,-0.1675,0.14375,transitando,0.3878,246.45,0.55
30,2024-01-02 17:30:00,75.992603,114.143217,0.3722,0.056908,transitando,0.3584,223.07,0.555
30,2024-01-02 17:35:00,76.00237,114.149237,-0.1675,0.056908,transitando,0.3884,239.12,0.56
30,2024-01-02 17:40:00,76.011478,114.13662,0.3722,0.056908,transitando,0.519,99.26,0.565
30,2024-01-02 17:45:00,76.00761,114.139278,0.3722,0.056908,transitando,0.2854,229.41,0.57
30,2024-01-02 17:50:00,75.998018,114.13064,0.3722,0.056908,transitando,0.3258,308.81,0.575
30,2024-01-02 17:55:00,75.98681,114.092567,0.3722,0.056908,transitando,0.3208,225.12,0.58
30,2024-01-02 18:00:00,75.976274,114.090932,0.3722,0.056908,transitando,0.3319,294.0,0.585
30,2024-01-02 18:05:00,75.977742,114.136974,0.3722,0.056908,transitando,0.2412,283.02,0.59
